glottocode	plosive_series	plosive_fullness	plosive_markedness_fullness	fricative_series	fricative_fullness	fricative_markedness_fullness	affricate_series	affricate_fullness	affricate_markedness_fullness	series	series_fullness	series_markedness_fullness	plosive_places	plosive_places_fullness	plosive_places_markedness_fullness	fricative_places	fricative_places_fullness	fricative_places_markedness_fullness	affricate_places	affricate_places_fullness	affricate_places_markedness_fullness	all_places	all_places_fullness	all_places_markedness_fullness
tote1238	4	1.4444444444444444	1.6704128211138656	4	1.7142857142857144	1.9370063601360576	4	1.5	1.9900750281476458	6	2.3863636363636362	3.0799263734004936	9	6.5	7.735178462281484	7	6.0	5.711574474876271	2	1.5	1.755545528465822	12	7.083333333333333	9.73641292560961
toto1305	4	1.6666666666666665	1.6857807218280907	4	1.3333333333333333	1.3606957318258863	3	1.0	1.0	6	2.5	3.032278275919964	3	2.5	2.6469266840209866	3	2.0	2.1357059350900642	1	1.0	1.0	4	2.5	3.134028241365592
tour1242	5	2.333333333333333	2.392050632340995	4	2.0	2.0	0	0.0	0.0	7	3.333333333333333	4.05758731740444	5	4.333333333333333	4.961171491922932	2	2.0	2.0	0	0.0	0.0	5	3.7	4.5268276209106295
trin1274	3	1.0	1.0	4	1.0	1.0930942645692918	3	1.0	1.0	5	1.5714285714285714	1.8244223661203551	5	5.0	5.0	4	2.0	2.563906179014129	2	2.0	2.0	7	3.6666666666666665	5.19647600924247
trio1238	3	1.0	1.0	3	1.0	1.0	0	0.0	0.0	4	1.3333333333333333	1.7522602733581376	3	3.0	3.0	1	1.0	1.0	0	0.0	0.0	3	2.0	2.4455363638946572
trum1247	5	2.0	2.0264718300795215	3	1.0	1.0	4	2.0	2.0	6	2.1428571428571432	2.7358410955221846	4	2.6666666666666665	2.96451224792709	5	5.0	5.0	1	1.0	1.0	7	3.75	4.8746127995350035
tsam1247	6	2.75	3.2466963521992254	4	1.75	1.6890960921642684	3	1.0	1.0	8	4.25	4.7469000637187175	4	2.75	3.337294904508695	4	3.5	3.7047042668910857	1	1.0	1.0	5	3.5	4.345721192675799
tsha1245	5	3.0	3.0	4	2.0	2.0	5	3.0	3.0	7	3.6666666666666665	3.952583056656341	4	4.0	4.0	2	2.0	2.0	2	2.0	2.0	6	4.4	5.448077551853077
tsot1241	3	1.0	1.0	4	1.2	1.297059942855886	3	1.0	1.0	5	1.8333333333333335	2.13322472961293	3	3.0	3.0	5	3.0	4.01305393068655	2	2.0	2.0	6	3.6666666666666665	4.698907897464421
tsou1248	4	1.3333333333333333	1.4082327755174275	4	2.0	2.0	3	1.0	1.0	6	2.25	2.6225442393266696	3	2.0	2.982437891078626	2	2.0	2.0	1	1.0	1.0	4	2.25	3.5794705957067756
tsuv1239	5	2.25	2.7636850619436224	4	2.0	2.0	0	0.0	0.0	7	3.75	4.431859922928082	4	3.0	3.4033119305465167	3	3.0	3.0	0	0.0	0.0	4	3.0	3.6487156101586136
tuca1252	5	3.0	3.0	3	1.0	1.0	0	0.0	0.0	6	3.3333333333333335	3.7522602733581376	3	3.0	3.0	1	1.0	1.0	0	0.0	0.0	3	2.5	2.7062658648044806
tuka1248	7	4.333333333333333	4.4692826497684095	5	1.5	1.7829347988337152	3	1.0	1.0	9	4.75	5.667320954342598	3	2.6	2.735587143450799	2	1.0	1.1269590774226699	1	1.0	1.0	4	2.5357142857142856	2.6886178881344533
tuki1240	5	3.0	3.0	4	1.0	1.124936469940871	5	3.0	3.0	7	3.5	3.7906301201547388	4	4.0	4.0	2	1.0	1.1241676576263226	1	1.0	1.0	5	3.8	4.4688630838022085
tuli1249	5	1.8	2.0063490763520115	3	1.0	1.0	0	0.0	0.0	6	2.2	2.8155475255597793	5	3.0	3.6163288068960497	2	2.0	2.0	0	0.0	0.0	5	2.75	3.5843922213148116
tulu1258	4	2.0	2.0	3	1.0	1.0	0	0.0	0.0	5	2.4	2.60120714410386	5	5.0	5.0	2	2.0	2.0	0	0.0	0.0	5	4.0	4.575843018517443
tumt1243	6	2.5333333333333337	3.4309156073909155	3	1.0	1.0	3	1.0	1.0	8	3.333333333333334	4.217129877483223	5	3.333333333333333	4.000941013841068	3	3.0	3.0	1	1.0	1.0	5	2.8333333333333335	3.4032911656619027
tune1261	5	2.0	2.054310351632326	3	1.0	1.0	3	1.0	1.0	6	2.5	2.791385256952215	3	2.0	1.8060666381724553	3	3.0	3.0	1	1.0	1.0	4	2.5	2.3415483893460824
tuni1251	6	3.25	3.5367542456234675	3	1.0	1.0	0	0.0	0.0	7	3.5	4.153983510155394	4	3.25	3.2994147466748975	1	1.0	1.0	0	0.0	0.0	4	2.8	2.980390946794887
tuni1252	4	2.0	2.0	3	1.0	1.0	3	1.0	1.0	5	2.5	2.724056999675049	3	3.0	3.0	3	3.0	3.0	1	1.0	1.0	4	3.333333333333333	3.4244233252606042
tupa1250	4	1.3333333333333333	1.3142192781719093	3	1.0	1.0	3	1.0	1.0	5	1.5	1.7970313665467146	3	2.0	2.411322740898804	1	1.0	1.0	1	1.0	1.0	4	2.0	2.99968436074593
tupi1273	4	1.3333333333333333	1.3142192781719093	3	1.0	1.0	0	0.0	0.0	5	2.0	2.164055378053445	3	2.0	2.411322740898804	2	2.0	2.0	0	0.0	0.0	3	2.0	2.421056863206859
tupu1244	6	3.6666666666666665	3.8108077539606615	4	2.0	2.0	5	3.0	3.0	8	4.666666666666666	5.1827331849578995	3	2.75	2.9879946527695003	2	2.0	2.0	1	1.0	1.0	4	3.1666666666666665	3.7142680601696147
turk1304	5	2.0	1.9686331099539114	4	1.6666666666666665	1.663798122886744	4	2.0	2.0	7	3.25	3.259245492797547	3	2.0	1.7289652092825767	3	2.5	2.7044347480298514	1	1.0	1.0	4	2.6	2.573525908661329
tuuu1240	4	1.75	1.9193156567128182	3	1.0	1.0	4	2.0	2.0	5	2.5714285714285716	2.7719566661019117	4	3.5	3.784957586104031	5	5.0	5.0	3	3.0	3.0	7	6.0	6.492273034411478
tuvi1240	5	2.0	1.9322822821981345	4	1.5	1.48650777646972	3	1.0	1.0	7	2.8000000000000003	3.0828487180749495	3	2.0	2.2347484841107574	4	3.0	3.366955819106784	2	2.0	2.0	5	2.8	3.7777641255179963
tuyu1244	4	2.0	2.0	3	1.0	1.0	0	0.0	0.0	5	2.3333333333333335	2.7522602733581376	3	3.0	3.0	1	1.0	1.0	0	0.0	0.0	3	2.333333333333333	2.7087052068391344
twee1234	3	1.0	1.0	0	0.0	0.0	3	1.0	1.0	3	1.0	1.0	3	3.0	3.0	0	0.0	0.0	1	1.0	1.0	4	4.0	4.0
tyan1235	3	1.0	1.0	3	1.0	1.0	0	0.0	0.0	4	1.6	1.6991542873317433	5	5.0	5.0	3	3.0	3.0	0	0.0	0.0	5	4.0	4.764537518551949
tzel1254	6	3.0	3.0484066554457354	3	1.0	1.0	4	2.0	2.0	7	3.0	3.3944404005213515	3	2.25	2.303019860149828	2	2.0	2.0	2	2.0	2.0	5	3.0	3.569710401943745
tzot1259	5	2.333333333333333	2.3146067294701282	3	1.0	1.0	4	2.0	2.0	6	2.8	2.998143209895857	3	2.333333333333333	2.4208129765197697	3	3.0	3.0	2	2.0	2.0	5	3.5	4.012919591546253
tzut1248	5	2.75	2.9825301001093196	3	1.0	1.0	4	2.0	2.0	6	3.0	3.44965664196718	4	3.6666666666666665	3.878109683178643	3	3.0	3.0	2	2.0	2.0	6	4.5	5.335340593572942
ucay1237	4	1.2	1.3296118135311854	4	1.0	1.131332863594406	4	2.0	2.0	6	2.0	2.256533128083464	5	3.0	4.475452454827967	4	2.0	2.443049297275574	2	2.0	2.0	7	3.5	5.643289362695444
udih1248	4	2.0	2.0	3	1.0	1.0	4	1.5	1.397896161583066	5	2.4	2.680139621220104	3	3.0	3.0	3	3.0	3.0	2	1.5	1.75747150579152	5	4.0	4.410108162928272
udmu1245	4	2.0	2.0	4	1.75	1.7676850839158265	4	2.0	2.0	6	3.0000000000000004	3.408263158363821	3	3.0	3.0	4	3.5	3.3374789289230677	1	1.0	1.0	5	3.75	4.267711395959408
uduk1239	6	3.6666666666666665	3.8108077539606615	3	1.0	1.0	4	2.0	2.0	7	3.9166666666666665	4.33064327874577	3	2.75	2.9880015935297997	2	2.0	2.0	1	1.0	1.0	4	3.15	3.2814371859052653
uigh1240	4	1.75	1.9817629823050338	4	2.0	2.0	4	1.5	1.602103838416934	6	2.9999999999999996	3.5733869147778616	4	3.5	3.8714529730370426	4	4.0	4.0	2	1.5	1.8300171939496974	6	4.5	5.390638955853589
ukra1253	4	2.0	2.0	4	1.6	1.502217900562131	4	2.0	2.0	6	3.1428571428571432	3.3385902729579104	4	4.0	4.0	5	4.0	4.365102010209496	3	3.0	3.0	7	5.5	6.138640942781542
ulku1238	4	2.0	2.0	3	1.0	1.0	0	0.0	0.0	5	2.6	2.6991542873317433	5	5.0	5.0	3	3.0	3.0	0	0.0	0.0	5	4.333333333333333	4.873972263378257
ulwa1239	4	2.0	2.0	3	1.0	1.0	0	0.0	0.0	5	2.3333333333333335	2.7522602733581376	3	3.0	3.0	1	1.0	1.0	0	0.0	0.0	3	2.333333333333333	2.7087052068391344
umbu1235	3	1.0	1.0	0	0.0	0.0	0	0.0	0.0	3	1.0	1.0	5	5.0	5.0	0	0.0	0.0	0	0.0	0.0	5	5.0	5.0
umbu1256	4	2.0	2.0	3	1.0	1.0	0	0.0	0.0	5	2.6	2.7956608881944374	5	5.0	5.0	3	3.0	3.0	0	0.0	0.0	5	4.333333333333333	4.82402148638287
umbu1257	3	1.0	1.0	4	1.5	1.3405523525702767	0	0.0	0.0	5	1.75	2.07900998820893	4	4.0	4.0	2	1.5	1.7867127549172217	0	0.0	0.0	4	2.333333333333333	3.1684539934018936
umii1236	3	1.0	1.0	0	0.0	0.0	0	0.0	0.0	3	1.0	1.0	6	6.0	6.0	0	0.0	0.0	0	0.0	0.0	6	6.0	6.0
umot1240	3	1.0	1.0	4	1.5	1.2555002315971768	0	0.0	0.0	5	1.9999999999999998	2.202237781304782	3	3.0	3.0	2	1.5	1.2095026309520138	0	0.0	0.0	3	2.0	2.1958243163553925
umpi1239	3	1.0	1.0	0	0.0	0.0	0	0.0	0.0	3	1.0	1.0	5	5.0	5.0	0	0.0	0.0	0	0.0	0.0	5	5.0	5.0
unam1242	3	1.0	1.0	3	1.0	1.0	3	1.0	1.0	4	1.75	1.815499217147981	3	3.0	3.0	3	3.0	3.0	1	1.0	1.0	4	3.5	3.6996354507459577
ungg1243	3	1.0	1.0	0	0.0	0.0	0	0.0	0.0	3	1.0	1.0	6	6.0	6.0	0	0.0	0.0	0	0.0	0.0	6	6.0	6.0
uppe1395	5	2.25	2.399961010040093	4	1.6	1.7576882369099098	4	1.3333333333333333	1.583325761423192	7	2.9999999999999996	3.8877015556679844	4	3.0	3.627414921493899	5	4.0	3.9653798092206074	3	2.0	2.6140985730896067	7	4.2	5.502300311847154
uppe1400	4	1.3333333333333333	1.404946957923882	3	1.0	1.0	0	0.0	0.0	5	2.0	2.2849514460867857	3	2.0	2.7783637071827414	4	4.0	4.0	0	0.0	0.0	4	2.6666666666666665	3.1313487929154498
uppe1439	4	2.0	2.0	3	1.0	1.0	4	1.6666666666666665	1.9914718131495697	5	2.5555555555555554	2.6288013900205573	6	6.0	6.0	6	6.0	6.0	3	2.5	2.426523544405268	9	7.666666666666666	8.3860702970131
uppe1455	4	2.0	2.0	4	2.0	2.0	0	0.0	0.0	6	3.5	3.6681748609844593	4	4.0	4.0	3	3.0	3.0	0	0.0	0.0	4	3.5	3.818888186995482
ural1274	4	2.0	2.0	4	1.5	1.7628220745311305	0	0.0	0.0	6	3.2	3.694663178213962	5	5.0	5.0	4	3.0	3.122713331127307	0	0.0	0.0	5	4.0	4.588926081376143
urar1246	4	1.25	1.3986588817724117	3	1.0	1.0	3	1.0	1.0	5	1.6333333333333333	1.9928789695352935	4	2.5	2.8861109131501914	3	3.0	3.0	1	1.0	1.0	6	3.1666666666666665	4.384992659607592
urdu1245	6	3.4000000000000004	3.7799051380151067	4	1.4	1.5482463595680525	6	4.0	4.0	8	4.666666666666667	5.222917062151155	5	4.25	4.669254989720342	5	3.5	4.226280807751055	1	1.0	1.0	6	4.666666666666667	5.219102627067471
urii1240	4	2.0	2.0	3	1.0	1.0	0	0.0	0.0	5	2.5	2.8482942022438187	4	4.0	4.0	2	2.0	2.0	0	0.0	0.0	4	3.333333333333333	3.6355380995145707
urni1239	3	1.0	1.0	0	0.0	0.0	0	0.0	0.0	3	1.0	1.0	5	5.0	5.0	0	0.0	0.0	0	0.0	0.0	5	5.0	5.0
urub1250	3	1.0	1.0	3	1.0	1.0	0	0.0	0.0	4	1.5	1.8137882971200627	4	4.0	4.0	2	2.0	2.0	0	0.0	0.0	4	3.0	3.315765958449735
urue1240	3	1.0	1.0	3	1.0	1.0	3	1.0	1.0	4	1.2	1.2736137612220122	4	4.0	4.0	1	1.0	1.0	1	1.0	1.0	5	3.0	4.40286296877502
uruu1244	5	1.8333333333333333	2.1932675326806894	3	1.0	1.0	4	2.0	2.0	6	2.2857142857142856	2.876663920493125	6	3.6666666666666665	4.4073801361020255	3	3.0	3.0	1	1.0	1.0	7	4.0	4.760234169811273
usan1239	5	2.6666666666666665	2.6202147298972758	3	1.0	1.0	0	0.0	0.0	6	3.0	3.3724750032554134	3	2.6666666666666665	2.290522315259447	1	1.0	1.0	0	0.0	0.0	3	2.25	2.091739103258401
usar1243	4	1.6666666666666665	1.7115259854627527	0	0.0	0.0	0	0.0	0.0	4	1.6666666666666665	1.7115259854627527	3	2.5	2.999038423178048	0	0.0	0.0	0	0.0	0.0	3	2.5	2.999038423178048
utes1238	4	1.2	1.0216994876022583	4	1.5	1.3301363189185178	3	1.0	1.0	6	2.1666666666666665	2.210439714901497	5	3.0	3.9087982681428697	4	3.0	3.127762122375384	1	1.0	1.0	6	3.25	4.394931779453157
vaag1238	4	2.0	2.0	4	1.3333333333333333	1.7076539032532996	4	2.0	2.0	6	2.8	3.377644828278127	4	4.0	4.0	3	2.0	2.076507202866587	1	1.0	1.0	5	3.5	4.580265083704086
vach1239	3	1.0	1.0	4	1.0	1.1361015290875278	3	1.0	1.0	5	1.5999999999999999	2.0055383150183155	4	4.0	4.0	3	1.5	1.4230140813784984	1	1.0	1.0	5	2.6666666666666665	3.8393598738583448
vagl1239	4	2.0	2.0	4	2.0	2.0	4	2.0	2.0	6	3.0	3.3788702565921414	4	4.0	4.0	2	2.0	2.0	1	1.0	1.0	5	4.0	4.726869413370018
vaii1241	6	3.25	3.406623348649336	4	2.0	2.0	0	0.0	0.0	8	4.25	4.969345299319617	5	4.25	4.914651652403903	2	2.0	2.0	0	0.0	0.0	5	3.8333333333333335	4.567708859970266
vame1236	6	3.6666666666666665	3.81075328242941	5	1.8	2.5571608672052366	5	2.5	2.5267655643234987	8	4.0773809523809526	4.952829286784606	4	3.75	3.9879946527695003	5	3.0	3.469027345666676	2	1.6666666666666665	1.9822549417108233	8	5.333333333333333	6.948942627793329
vani1248	4	1.6666666666666665	1.9997560081584718	4	1.0	1.124936469940871	0	0.0	0.0	6	2.333333333333333	3.1215580791895574	3	2.5	2.8534213025417605	2	1.0	1.1241676576263226	0	0.0	0.0	3	1.75	1.9611435719296322
varl1238	6	4.0	4.0	3	1.0	1.0	5	3.0	3.0	7	4.0	4.293242249782819	4	4.0	4.0	1	1.0	1.0	1	1.0	1.0	5	4.0	4.423941927943304
veng1238	6	3.333333333333333	3.4881511268718115	6	3.4166666666666665	3.930920160219857	4	2.0	2.0	10	5.888888888888889	6.991144508159983	6	5.0	4.865065639960016	9	7.75	8.51425273067661	2	2.0	2.0	10	7.511904761904762	7.972373899407289
veps1250	4	1.8333333333333335	1.9972519146153722	4	1.8	1.997743274128522	4	1.5	1.602103838416934	6	2.875	3.3427716206396316	6	5.5	5.619528994012422	5	4.5	4.536776533018643	2	1.5	1.8300171939496974	8	5.75	7.082899882029443
viet1252	5	1.6666666666666665	1.7583945913203405	4	2.0	2.0	3	1.0	1.0	7	3.083333333333333	3.875950053230459	3	1.6666666666666665	2.611878423020704	3	3.0	3.0	1	1.0	1.0	4	2.45	3.172737509521472
vile1241	5	3.0	3.0	3	1.0	1.0	4	2.0	2.0	6	2.666666666666667	3.4100478685119584	4	4.0	4.0	2	2.0	2.0	1	1.0	1.0	6	4.0	4.884133476964159
vlax1238	5	3.0	3.0	4	2.0	2.0	5	3.0	3.0	7	4.4	4.774992427154068	3	3.0	3.0	5	5.0	5.0	1	1.0	1.0	5	4.4	4.609167360126519
voti1245	4	1.8	1.9973272345043442	4	1.8333333333333335	1.978061710947134	4	1.5	1.602103838416934	6	3.285714285714286	3.57862996759722	5	4.5	4.619528994012422	6	5.5	5.718429872285251	2	1.5	1.8300171939496974	7	5.75	6.462946398759313
vute1244	6	3.6666666666666665	3.8108077539606615	5	2.0	1.8229508889265191	5	3.0	3.0	9	4.666666666666666	5.292440393238274	4	3.75	3.9879946527695003	2	1.3333333333333333	1.7866597475266461	1	1.0	1.0	5	3.6666666666666665	4.608688997983156
waal1238	3	1.0	1.0	0	0.0	0.0	0	0.0	0.0	3	1.0	1.0	4	4.0	4.0	0	0.0	0.0	0	0.0	0.0	4	4.0	4.0
waam1244	4	1.4	1.644861576198364	3	1.0	1.0	0	0.0	0.0	5	1.9	2.447253661263267	5	3.5	3.749833645922208	2	2.0	2.0	0	0.0	0.0	5	3.1666666666666665	3.5794680895619506
wadi1260	3	1.0	1.0	0	0.0	0.0	0	0.0	0.0	3	1.0	1.0	6	6.0	6.0	0	0.0	0.0	0	0.0	0.0	6	6.0	6.0
wadi1261	3	1.0	1.0	0	0.0	0.0	0	0.0	0.0	3	1.0	1.0	6	6.0	6.0	0	0.0	0.0	0	0.0	0.0	6	6.0	6.0
wadj1254	3	1.0	1.0	0	0.0	0.0	0	0.0	0.0	3	1.0	1.0	5	5.0	5.0	0	0.0	0.0	0	0.0	0.0	5	5.0	5.0
waga1260	3	1.0	1.0	0	0.0	0.0	0	0.0	0.0	3	1.0	1.0	6	6.0	6.0	0	0.0	0.0	0	0.0	0.0	6	6.0	6.0
wage1238	4	2.0	2.0	0	0.0	0.0	0	0.0	0.0	4	2.0	2.0	5	5.0	5.0	0	0.0	0.0	0	0.0	0.0	5	5.0	5.0
waim1251	4	1.3333333333333333	1.3142192781719093	0	0.0	0.0	0	0.0	0.0	4	1.3333333333333333	1.3142192781719093	3	2.0	2.411322740898804	0	0.0	0.0	0	0.0	0.0	3	2.0	2.411322740898804
waim1253	4	2.0	2.0	3	1.0	1.0	4	2.0	2.0	5	2.6666666666666665	2.7730732329435988	2	2.0	2.0	2	2.0	2.0	1	1.0	1.0	3	2.6666666666666665	2.8422003355428
waim1255	4	2.0	2.0	0	0.0	0.0	0	0.0	0.0	4	2.0	2.0	3	3.0	3.0	0	0.0	0.0	0	0.0	0.0	3	3.0	3.0
waiw1244	3	1.0	1.0	3	1.0	1.0	3	1.0	1.0	4	1.5	1.5772574238956167	2	2.0	2.0	3	3.0	3.0	1	1.0	1.0	4	3.0	3.0531320733996354
waja1257	3	1.0	1.0	0	0.0	0.0	0	0.0	0.0	3	1.0	1.0	6	6.0	6.0	0	0.0	0.0	0	0.0	0.0	6	6.0	6.0
waju1234	3	1.0	1.0	0	0.0	0.0	0	0.0	0.0	3	1.0	1.0	5	5.0	5.0	0	0.0	0.0	0	0.0	0.0	5	5.0	5.0
waka1274	3	1.0	1.0	0	0.0	0.0	0	0.0	0.0	3	1.0	1.0	4	4.0	4.0	0	0.0	0.0	0	0.0	0.0	4	4.0	4.0
wakh1245	4	1.8	1.9817629823050338	4	1.875	1.9697747690963299	4	2.0	2.0	6	3.3333333333333335	3.829223782917283	5	4.5	4.871452973037043	8	7.5	7.73889074794406	3	3.0	3.0	9	7.5	7.992139524581634
wala1263	3	1.0	1.0	3	1.0	1.0	0	0.0	0.0	4	1.6	1.6991542873317433	5	5.0	5.0	3	3.0	3.0	0	0.0	0.0	5	4.0	4.764537518551949
walm1241	3	1.0	1.0	0	0.0	0.0	0	0.0	0.0	3	1.0	1.0	5	5.0	5.0	0	0.0	0.0	0	0.0	0.0	5	5.0	5.0
walu1241	5	3.0	3.0	3	1.0	1.0	4	2.0	2.0	6	3.0	3.4086934251549383	5	5.0	5.0	2	2.0	2.0	2	2.0	2.0	7	5.25	6.229570377301168
wamb1258	3	1.0	1.0	0	0.0	0.0	0	0.0	0.0	3	1.0	1.0	5	5.0	5.0	0	0.0	0.0	0	0.0	0.0	5	5.0	5.0
wamb1259	4	2.0	2.0	4	1.0	1.1361015290875278	3	1.0	1.0	6	2.5	2.8577474684367026	3	3.0	3.0	3	1.5	1.4230140813784984	1	1.0	1.0	4	2.5	3.1313078971705055
wame1240	7	4.35	4.594173077745797	4	1.25	1.2632826749300055	0	0.0	0.0	9	5.35	5.8339945593939575	5	4.35	4.957996107143384	4	2.5	3.3209116808934747	0	0.0	0.0	5	3.8095238095238093	4.597021723606203
wami1239	3	1.0	1.0	0	0.0	0.0	0	0.0	0.0	3	1.0	1.0	5	5.0	5.0	0	0.0	0.0	0	0.0	0.0	5	5.0	5.0
wand1263	3	1.0	1.0	0	0.0	0.0	0	0.0	0.0	3	1.0	1.0	6	6.0	6.0	0	0.0	0.0	0	0.0	0.0	6	6.0	6.0
wand1278	6	3.75	3.9282536462757833	4	2.0	2.0	5	3.0	3.0	8	4.486111111111111	5.304127621104657	5	4.75	4.994227100963638	5	5.0	5.0	2	2.0	2.0	9	6.833333333333333	7.960884199086512
wane1241	4	2.0	2.0	4	2.0	2.0	4	1.5	1.3839469586224977	6	2.8333333333333335	3.305265020869098	4	4.0	4.0	3	3.0	3.0	2	1.5	1.3498347192179136	6	4.25	4.744197365784484
wang1288	3	1.0	1.0	0	0.0	0.0	0	0.0	0.0	3	1.0	1.0	5	5.0	5.0	0	0.0	0.0	0	0.0	0.0	5	5.0	5.0
wang1289	3	1.0	1.0	0	0.0	0.0	0	0.0	0.0	3	1.0	1.0	6	6.0	6.0	0	0.0	0.0	0	0.0	0.0	6	6.0	6.0
wang1290	3	1.0	1.0	0	0.0	0.0	0	0.0	0.0	3	1.0	1.0	6	6.0	6.0	0	0.0	0.0	0	0.0	0.0	6	6.0	6.0
wang1291	3	1.0	1.0	0	0.0	0.0	0	0.0	0.0	3	1.0	1.0	5	5.0	5.0	0	0.0	0.0	0	0.0	0.0	5	5.0	5.0
wanm1242	3	1.0	1.0	0	0.0	0.0	0	0.0	0.0	3	1.0	1.0	5	5.0	5.0	0	0.0	0.0	0	0.0	0.0	5	5.0	5.0
wann1242	5	2.25	2.4064462327094795	4	2.0	2.0	0	0.0	0.0	7	3.05	3.9186542977452747	6	5.0	5.916027973830036	2	2.0	2.0	0	0.0	0.0	6	4.1	5.302650521174876
want1252	4	2.0	2.0	4	2.0	2.0	0	0.0	0.0	6	2.5	3.3256573891873877	4	4.0	4.0	1	1.0	1.0	0	0.0	0.0	4	2.5	3.3216028403176687
wany1244	3	1.0	1.0	0	0.0	0.0	0	0.0	0.0	3	1.0	1.0	5	5.0	5.0	0	0.0	0.0	0	0.0	0.0	5	5.0	5.0
wany1247	3	1.0	1.0	0	0.0	0.0	0	0.0	0.0	3	1.0	1.0	4	4.0	4.0	0	0.0	0.0	0	0.0	0.0	4	4.0	4.0
waor1240	4	2.0	2.0	0	0.0	0.0	0	0.0	0.0	4	2.0	2.0	3	3.0	3.0	0	0.0	0.0	0	0.0	0.0	3	3.0	3.0
wapi1253	5	2.333333333333333	2.2612054983279406	4	1.5	1.9846370658522334	3	1.0	1.0	7	2.75	3.67249461296656	3	2.333333333333333	2.2309675703829193	2	1.5	1.9998860432779775	1	1.0	1.0	4	2.2	2.5869477729652712
wapp1239	5	2.75	2.739758845152228	3	1.0	1.0	4	2.0	2.0	6	3.0	3.410417962089425	4	3.6666666666666665	3.712835534061115	3	3.0	3.0	2	2.0	2.0	6	4.5	5.287507920988487
wara1290	4	2.0	2.0	0	0.0	0.0	0	0.0	0.0	4	2.0	2.0	4	4.0	4.0	0	0.0	0.0	0	0.0	0.0	4	4.0	4.0
wara1303	3	1.0	1.0	3	1.0	1.0	0	0.0	0.0	4	1.25	1.7339450659929354	4	4.0	4.0	1	1.0	1.0	0	0.0	0.0	4	2.5	3.062074855215122
ward1246	3	1.0	1.0	0	0.0	0.0	0	0.0	0.0	3	1.0	1.0	5	5.0	5.0	0	0.0	0.0	0	0.0	0.0	5	5.0	5.0
ward1248	3	1.0	1.0	0	0.0	0.0	0	0.0	0.0	3	1.0	1.0	5	5.0	5.0	0	0.0	0.0	0	0.0	0.0	5	5.0	5.0
wari1262	3	1.0	1.0	0	0.0	0.0	0	0.0	0.0	3	1.0	1.0	6	6.0	6.0	0	0.0	0.0	0	0.0	0.0	6	6.0	6.0
wari1266	4	2.0	2.0	4	1.0	1.077730787342212	0	0.0	0.0	6	3.0	3.0777307873422117	3	3.0	3.0	3	1.5	1.8345663247098754	0	0.0	0.0	3	2.25	2.6009555163564886
wari1268	3	1.0	1.0	0	0.0	0.0	3	1.0	1.0	3	1.0	1.0	4	4.0	4.0	0	0.0	0.0	1	1.0	1.0	5	5.0	5.0
warl1254	3	1.0	1.0	0	0.0	0.0	0	0.0	0.0	3	1.0	1.0	5	5.0	5.0	0	0.0	0.0	0	0.0	0.0	5	5.0	5.0
warl1255	4	2.0	2.0	0	0.0	0.0	0	0.0	0.0	4	2.0	2.0	5	5.0	5.0	0	0.0	0.0	0	0.0	0.0	5	5.0	5.0
warl1256	4	2.0	2.0	3	1.0	1.0	0	0.0	0.0	5	2.3333333333333335	2.2003844330053215	6	6.0	6.0	2	2.0	2.0	0	0.0	0.0	6	4.666666666666666	5.536729553372208
warr1255	3	1.0	1.0	0	0.0	0.0	0	0.0	0.0	3	1.0	1.0	4	4.0	4.0	0	0.0	0.0	0	0.0	0.0	4	4.0	4.0
warr1257	3	1.0	1.0	0	0.0	0.0	0	0.0	0.0	3	1.0	1.0	6	6.0	6.0	0	0.0	0.0	0	0.0	0.0	6	6.0	6.0
warr1258	3	1.0	1.0	0	0.0	0.0	0	0.0	0.0	3	1.0	1.0	5	5.0	5.0	0	0.0	0.0	0	0.0	0.0	5	5.0	5.0
waru1264	3	1.0	1.0	0	0.0	0.0	0	0.0	0.0	3	1.0	1.0	4	4.0	4.0	0	0.0	0.0	0	0.0	0.0	4	4.0	4.0
waru1265	4	2.0	2.0	0	0.0	0.0	0	0.0	0.0	4	2.0	2.0	5	5.0	5.0	0	0.0	0.0	0	0.0	0.0	5	5.0	5.0
wash1253	5	3.0	3.0	3	1.0	1.0	4	2.0	2.0	6	3.25	3.6873702016691126	3	3.0	3.0	2	2.0	2.0	1	1.0	1.0	4	3.25	3.4345005930958825
wath1238	3	1.0	1.0	0	0.0	0.0	0	0.0	0.0	3	1.0	1.0	6	6.0	6.0	0	0.0	0.0	0	0.0	0.0	6	6.0	6.0
waur1244	3	1.0	1.0	4	1.3333333333333333	1.672897707519104	3	1.0	1.0	5	1.8	2.4165543639584466	4	4.0	4.0	3	2.0	1.6330441808932161	1	1.0	1.0	5	3.0	3.5953372452663332
wawa1246	5	3.0	3.0	4	1.5	1.3405523525702767	5	3.0	3.0	7	3.6	3.9381795443914314	5	5.0	5.0	2	1.5	1.7866597475266461	1	1.0	1.0	6	4.6	5.354688260152456
waya1269	3	1.0	1.0	0	0.0	0.0	0	0.0	0.0	3	1.0	1.0	3	3.0	3.0	0	0.0	0.0	0	0.0	0.0	3	3.0	3.0
waya1270	3	1.0	1.0	4	1.0	1.124936469940871	0	0.0	0.0	5	1.5	1.9248969468023729	4	4.0	4.0	2	1.0	1.1241676576263226	0	0.0	0.0	4	2.0	2.824947991048981
