GlyphID,Phoneme,SegmentClass,tone,stress,syllabic,short,long,consonantal,sonorant,continuant,delayedRelease,approximant,tap,trill,nasal,lateral,labial,round,labiodental,coronal,anterior,distributed,strident,dorsal,high,low,front,back,tense,retractedTongueRoot,advancedTongueRoot,periodicGlottalSource,epilaryngealSource,spreadGlottis,constrictedGlottis,fortis,lenis,raisedLarynxEjective,loweredLarynxImplosive,click,Count
0061+030A,å,vowel,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,-,+,-,-,0,-,-,-,-,-,-,0,0,-,-,0,0.021541748264197972
0074+02C0,tˀ,consonant,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,+,-,-,-,0,0,0,0,0,-,-,-,-,-,+,-,-,-,-,-,0.16395663956639567
006B+0261,kɡ,consonant,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,-,0,0,0,+,+,-,-,-,0,-,-,"-,+",-,-,-,-,-,-,-,-,0.20589903573454338
0064+0291+1DA3,dʑᶣ,consonant,0,-,-,-,-,+,-,"-,+","-,+",-,-,-,-,-,"-,-,+",+,-,+,+,"-,+","-,+","-,+,+",+,-,+,-,0,-,-,+,-,-,-,-,-,-,-,-,0.021541748264197972
0064+1DA3,dᶣ,consonant,0,-,-,-,-,+,-,-,-,-,-,-,-,-,"-,+",+,-,+,+,-,-,"-,+",+,-,+,-,0,-,-,+,-,-,-,-,-,-,-,-,0.021541748264197972
0074+0255+1DA3,tɕᶣ,consonant,0,-,-,-,-,+,-,"-,+","-,+",-,-,-,-,-,"-,-,+",+,-,+,+,"-,+","-,+","-,+,+",+,-,+,-,0,-,-,-,-,-,-,-,-,-,-,-,0.021541748264197972
0272+1DA3,ɲᶣ,consonant,0,-,-,-,-,+,+,-,0,-,-,-,+,-,"-,+",+,-,+,-,+,-,+,+,-,+,-,0,-,-,+,-,-,-,-,-,-,-,-,0.021541748264197972
006B+02B0+02D0,kʰː,consonant,0,-,-,-,+,+,-,-,-,-,-,-,-,-,-,0,0,-,0,0,0,+,+,-,-,-,0,-,-,-,-,+,-,-,-,-,-,-,1.2082515898920845
0074+0320+0283+02B0+02D0,t̠ʃʰː,consonant,0,-,-,-,+,+,-,-,+,-,-,-,-,-,-,0,0,+,-,+,+,-,0,0,0,0,0,-,-,-,-,+,-,-,-,-,-,-,2.1503543881592666
0074+032A+02B0+02D0,t̪ʰː,consonant,0,-,-,-,+,+,-,-,-,-,-,-,-,-,-,0,0,+,+,+,-,-,0,0,0,0,0,-,-,-,-,+,-,-,-,-,-,-,0.1740635557040502
0074+032A+02BC+02D0,t̪ʼː,consonant,0,-,-,-,+,+,-,-,-,-,-,-,-,-,-,0,0,+,+,+,-,-,0,0,0,0,0,-,-,-,-,-,+,-,-,+,-,-,0.08197831978319783
0253+0325+02D0,ɓ̥ː,consonant,0,-,-,-,+,+,-,-,-,-,-,-,-,-,+,-,-,-,0,0,0,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,+,-,0.08197831978319783
0068+02B7+02B2,hʷʲ,consonant,0,-,-,-,-,-,-,+,+,-,-,-,-,-,"-,+",+,-,-,0,0,0,"-,+",+,-,+,-,0,-,-,-,-,+,-,-,-,-,-,-,0.021541748264197972
006B+0070+02B2,kpʲ,consonant,0,-,-,-,-,+,-,-,-,-,-,-,-,-,+,-,-,-,0,0,0,+,+,-,"-,+",-,0,-,-,-,-,-,-,-,-,-,-,-,0.043083496528395944
006C+02B7+02B2,lʷʲ,consonant,0,-,-,-,-,+,+,+,0,+,-,-,-,+,"-,+",+,-,+,+,-,-,"-,+",+,-,+,-,0,-,-,+,-,-,-,-,-,-,-,-,0.021541748264197972
006E+02B7+02B2,nʷʲ,consonant,0,-,-,-,-,+,+,-,0,-,-,-,+,-,"-,+",+,-,+,+,-,-,"-,+",+,-,+,-,0,-,-,+,-,-,-,-,-,-,-,-,0.021541748264197972
0261+0062+02B2,ɡbʲ,consonant,0,-,-,-,-,+,-,-,-,-,-,-,-,-,+,-,-,-,0,0,0,+,+,-,"-,+",-,0,-,-,+,-,-,-,-,-,-,-,-,0.021541748264197972
0261+02B7+02B2,ɡʷʲ,consonant,0,-,-,-,-,+,-,-,-,-,-,-,-,-,"-,+",+,-,-,0,0,0,+,+,-,"-,+",-,0,-,-,+,-,-,-,-,-,-,-,-,0.043083496528395944
0278+02B2,ɸʲ,consonant,0,-,-,-,-,+,-,+,+,-,-,-,-,-,+,-,-,-,0,0,0,"-,+",+,-,+,-,0,-,-,-,-,-,-,-,-,-,-,-,4.797857537737882
027E+02B7+02B2,ɾʷʲ,consonant,0,-,-,-,-,+,+,+,0,+,+,-,-,-,"-,+",+,-,+,+,-,-,"-,+",+,-,+,-,0,-,-,+,-,-,-,-,-,-,-,-,0.021541748264197972
0062+0076+02B7,bvʷ,consonant,0,-,-,-,-,+,-,-,+,-,-,-,-,-,+,"-,+","+,-",-,0,0,0,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-,0.021541748264197972
006D+0070+0066,mpf,consonant,0,-,-,-,-,+,"+,-",-,+,-,-,-,"+,-",-,+,-,+,-,0,0,0,-,0,0,0,0,0,-,-,"+,-",-,-,-,-,-,-,-,-,0.021541748264197972
006A+0325+02B7,j̥ʷ,consonant,0,-,-,-,-,-,+,+,0,+,-,-,-,-,"-,+",+,-,-,0,0,0,+,+,-,+,-,+,-,-,-,-,-,-,-,-,-,-,-,0.021541748264197972
0074+0255+02B7,tɕʷ,consonant,0,-,-,-,-,+,-,"-,+","-,+",-,-,-,-,-,"-,-,+",+,-,+,+,"-,+","-,+","-,+",+,-,+,-,0,-,-,-,-,-,-,-,-,-,-,-,0.021541748264197972
00F0+02B2,ðʲ,consonant,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,+,+,+,-,"-,+",+,-,+,-,0,-,-,+,-,-,-,-,-,-,-,-,0.5337658730739392
014B+02B7+02B2,ŋʷʲ,consonant,0,-,-,-,-,+,+,-,0,-,-,-,+,-,"-,+",+,-,-,0,0,0,+,+,-,"-,+",-,0,-,-,+,-,-,-,-,-,-,-,-,0.021541748264197972
028D+02B2,ʍʲ,consonant,0,-,-,-,-,-,-,+,+,-,-,-,-,-,+,+,-,-,0,0,0,+,+,-,"-,+","+,-",+,-,-,-,-,+,-,-,-,-,-,-,0.021541748264197972
02C0+0063,ˀc,consonant,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,-,+,-,+,+,-,+,-,0,-,-,-,-,-,"+,-",-,-,-,-,-,0.021541748264197972
02C0+006B,ˀk,consonant,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,-,0,0,0,+,+,-,-,-,0,-,-,-,-,-,"+,-",-,-,-,-,-,0.021541748264197972
02C0+006B+0070,ˀkp,consonant,0,-,-,-,-,+,-,-,-,-,-,-,-,-,+,-,-,-,0,0,0,+,+,-,-,-,0,-,-,-,-,-,"+,-",-,-,-,-,-,0.021541748264197972
02C0+0073,ˀs,consonant,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,+,+,-,+,-,0,0,0,0,0,-,-,-,-,-,"+,-",-,-,-,-,-,0.021541748264197972
02C0+0261+0062,ˀɡb,consonant,0,-,-,-,-,+,-,-,-,-,-,-,-,-,+,-,-,-,0,0,0,+,+,-,-,-,0,-,-,+,-,-,"+,-",-,-,-,-,-,0.021541748264197972
02C0+0261+02B7,ˀɡʷ,consonant,0,-,-,-,-,+,-,-,-,-,-,-,-,-,"0,-,+",+,-,-,0,0,0,+,+,-,-,-,0,-,-,+,-,-,"+,-",-,-,-,-,-,0.021541748264197972
02C0+0283+02B7,ˀʃʷ,consonant,0,-,-,-,-,+,-,+,+,-,-,-,-,-,"0,-,+",+,-,+,-,+,+,-,0,0,0,0,0,-,-,-,-,-,"+,-",-,-,-,-,-,0.021541748264197972
02C0+028D,ˀʍ,consonant,0,-,-,-,-,-,-,+,+,-,-,-,-,-,+,+,-,-,0,0,0,+,+,-,-,+,+,-,-,-,-,"-,+","+,-",-,-,-,-,-,0.021541748264197972
02C0+028D+02B2,ˀʍʲ,consonant,0,-,-,-,-,-,-,+,+,-,-,-,-,-,+,+,-,-,0,0,0,+,+,-,"0,-,+","0,+,-",+,-,-,-,-,"-,+","+,-",-,-,-,-,-,0.021541748264197972
0073+0074,st,consonant,0,-,-,-,-,+,-,"+,-","+,-",-,-,-,-,-,-,0,0,+,+,-,"+,-",-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,0.08197831978319783
0283+0074,ʃt,consonant,0,-,-,-,-,+,-,"+,-","+,-",-,-,-,-,-,-,0,0,+,"-,+","+,-","+,-",-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,0.08197831978319783
0062+007A+02B7,bzʷ,consonant,0,-,-,-,-,+,-,"-,+","-,+",-,-,-,-,-,"+,-,+","-,0,+",-,"-,+",+,-,+,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-,0.021541748264197972
0064+006C+02B7,dlʷ,consonant,0,-,-,-,-,+,"-,+","-,+",-,"-,+",-,-,-,"-,+","-,-,+",+,-,+,+,-,-,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-,0.021541748264197972
006E+0324+02B7,n̤ʷ,consonant,0,-,-,-,-,+,+,-,0,-,-,-,+,-,"-,+",+,-,+,+,-,-,-,0,0,0,0,0,-,-,+,-,+,-,-,-,-,-,-,0.021541748264197972
0070+0073+02B7,psʷ,consonant,0,-,-,-,-,+,-,"-,+","-,+",-,-,-,-,-,"+,-,+","-,0,+",-,"-,+",+,-,+,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,0.021541748264197972
0070+0073+02B7+02B0,psʷʰ,consonant,0,-,-,-,-,+,-,"-,+","-,+",-,-,-,-,-,"+,-,+","-,0,+",-,"-,+",+,-,+,-,0,0,0,0,0,-,-,-,-,"-,+",-,-,-,-,-,-,0.021541748264197972
0256+0290+02B7,ɖʐʷ,consonant,0,-,-,-,-,+,-,-,+,-,-,-,-,-,"-,+",+,-,+,-,-,+,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-,0.021541748264197972
026C+02B7,ɬʷ,consonant,0,-,-,-,-,+,-,+,+,-,-,-,-,+,"-,+",+,-,+,+,-,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,1.0557297824522323
0288+0282+02B7,ʈʂʷ,consonant,0,-,-,-,-,+,-,-,+,-,-,-,-,-,"-,+",+,-,+,-,-,+,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,0.021541748264197972
0290+02B7,ʐʷ,consonant,0,-,-,-,-,+,-,+,+,-,-,-,-,-,"-,+",+,-,+,-,-,+,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-,0.021541748264197972
0062+02C0,bˀ,consonant,0,-,-,-,-,+,-,-,-,-,-,-,-,-,+,-,-,-,0,0,0,-,0,0,0,0,0,-,-,+,-,-,+,-,-,-,-,-,0.021541748264197972
02E5+02E8,˥˨,tone,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021541748264197972
0153+0303,œ̃,vowel,0,-,+,-,-,-,+,+,0,+,-,-,+,-,+,+,-,-,0,0,0,+,-,-,+,-,-,-,-,+,-,-,-,0,0,-,-,0,0.297797456026755
0064+033A,d̺,consonant,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,+,-,-,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-,7.7867933246357905
0064+033A+02D0,d̺ː,consonant,0,-,-,-,+,+,-,-,-,-,-,-,-,-,-,0,0,+,+,-,-,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-,0.09208523592085235
0074+033A+02D0,t̺ː,consonant,0,-,-,-,+,+,-,-,-,-,-,-,-,-,-,0,0,+,+,-,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,0.09208523592085235
007A+033A,z̺,consonant,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,+,+,-,+,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-,23.127919565847648
0065+0308,ë,vowel,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,-,-,0,-,0,-,-,+,-,-,-,0,0,-,-,0,0.9069000507356672
0069+0308,ï,vowel,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,0,-,0,-,-,+,-,-,-,0,0,-,-,0,0.4994926433282597
0064+032A+031A,d̪̚,consonant,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,+,+,-,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-,0.08197831978319783
006D+0324+0070+02B0,m̤pʰ,consonant,0,-,-,-,-,+,"+,-",-,-,-,-,-,"+,-",-,+,-,-,-,0,0,0,-,0,0,0,0,0,-,-,"+,-",-,+,-,-,-,-,-,-,0.021541748264197972
006D+0324+02B1,m̤ʱ,consonant,0,-,-,-,-,+,+,-,0,-,-,-,+,-,+,-,-,-,0,0,0,-,0,0,0,0,0,-,-,+,-,+,-,-,-,-,-,-,0.021541748264197972
006E+0324+0073,n̤s,consonant,0,-,-,-,-,+,"+,-","-,+",+,-,-,-,"+,-",-,-,0,0,+,+,-,"-,+",-,0,0,0,0,0,-,-,"+,-",-,"+,-",-,-,-,-,-,-,0.021541748264197972
006E+0324+0074+02B0,n̤tʰ,consonant,0,-,-,-,-,+,"+,-",-,-,-,-,-,"+,-",-,-,0,0,+,+,-,-,-,0,0,0,0,0,-,-,"+,-",-,+,-,-,-,-,-,-,0.021541748264197972
006E+0324+02B1,n̤ʱ,consonant,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,+,+,-,-,-,0,0,0,0,0,-,-,+,-,+,-,-,-,-,-,-,0.021541748264197972
014B+0324+006B+02B0,ŋ̤kʰ,consonant,0,-,-,-,-,+,"+,-",-,-,-,-,-,"+,-",-,-,0,0,-,0,0,0,+,+,-,-,-,0,-,-,"+,-",-,+,-,-,-,-,-,-,0.021541748264197972
014B+0324+02B1,ŋ̤ʱ,consonant,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,-,0,0,0,+,+,-,-,-,0,-,-,+,-,+,-,-,-,-,-,-,0.021541748264197972
0271+0324+0066,ɱ̤f,consonant,0,-,-,-,-,+,"+,-","-,+",+,-,-,-,"+,-",-,+,-,+,-,0,0,0,-,0,0,0,0,0,-,-,"+,-",-,"+,-",-,-,-,-,-,-,0.021541748264197972
0272+0324+0063+02B0,ɲ̤cʰ,consonant,0,-,-,-,-,+,"+,-",-,-,-,-,-,"+,-",-,-,0,0,+,-,+,-,+,+,-,+,-,0,-,-,"+,-",-,+,-,-,-,-,-,-,0.021541748264197972
0272+0324+02B1,ɲ̤ʱ,consonant,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,+,-,+,-,+,+,-,+,-,0,-,-,+,-,+,-,-,-,-,-,-,0.021541748264197972
014B+0261+006D+0062,ŋɡmb,consonant,0,-,-,-,-,+,"+,-,+,-",-,-,-,-,-,"+,-,+,-",-,"-,-,+,+",-,-,-,0,0,0,"+,+,-,-",+,-,-,-,0,-,-,+,-,-,-,-,-,-,-,-,0.08197831978319783
0070+0074,pt,consonant,0,-,-,-,-,+,-,-,-,-,-,-,-,-,"+,-",-,-,"-,+",+,-,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,0.08197831978319783
026E+02B2,ɮʲ,consonant,0,-,-,-,-,+,-,+,+,-,-,-,-,+,-,0,0,+,+,-,-,"-,+",+,-,+,-,0,-,-,+,-,-,-,-,-,-,-,-,1.2023486901535683
0062+02E0,bˠ,consonant,0,-,-,-,-,+,-,-,-,-,-,-,-,-,+,-,-,-,0,0,0,"-,+",+,-,-,-,0,-,-,+,-,-,-,-,-,-,-,-,0.11362698418505032
0068+1DA3,hᶣ,consonant,0,-,-,-,-,-,-,+,+,-,-,-,-,-,"-,+",+,-,-,0,0,0,"-,+",+,-,+,-,0,-,-,-,-,+,-,-,-,-,-,-,0.021541748264197972
006D+0062+02E0,mbˠ,consonant,0,-,-,-,-,+,"+,-",-,-,-,-,-,"+,-",-,+,-,-,-,0,0,0,"-,-,+",+,-,-,-,0,-,-,+,-,-,-,-,-,-,-,-,0.021541748264197972
006D+0070+02B2,mpʲ,consonant,0,-,-,-,-,+,"+,-",-,-,-,-,-,"+,-",-,+,-,-,-,0,0,0,"-,-,+",+,-,+,-,0,-,-,"+,-",-,-,-,-,-,-,-,-,0.021541748264197972
014B+0068,ŋh,consonant,0,-,-,-,-,"+,-","+,-","-,+",+,-,-,-,"+,-",-,-,0,0,-,0,0,0,"+,-",+,-,-,-,0,-,-,"+,-",-,"-,+",-,-,-,-,-,-,0.021541748264197972
014B+0068+02B2,ŋhʲ,consonant,0,-,-,-,-,"+,-","+,-","-,+",+,-,-,-,"+,-",-,-,0,0,-,0,0,0,"+,-,+",+,-,"-,0,+",-,0,-,-,"+,-",-,"-,+",-,-,-,-,-,-,0.021541748264197972
014B+0068+02B7,ŋhʷ,consonant,0,-,-,-,-,"+,-","+,-","-,+",+,-,-,-,"+,-",-,"-,-,+",+,-,-,0,0,0,"+,-",+,-,-,-,0,-,-,"+,-",-,"-,+",-,-,-,-,-,-,0.021541748264197972
014B+0068+1DA3,ŋhᶣ,consonant,0,-,-,-,-,"+,-","+,-","-,+",+,-,-,-,"+,-",-,"-,-,+",+,-,-,0,0,0,"+,-,+",+,-,"-,0,+",-,0,-,-,"+,-",-,"-,+",-,-,-,-,-,-,0.021541748264197972
014B+0263+02B2,ŋɣʲ,consonant,0,-,-,-,-,+,"+,-","-,+",+,-,-,-,"+,-",-,-,0,0,-,0,0,0,+,+,-,"-,-,+",-,0,-,-,+,-,-,-,-,-,-,-,-,0.021541748264197972
014B+0263+02B7,ŋɣʷ,consonant,0,-,-,-,-,+,"+,-","-,+",+,-,-,-,"+,-",-,"-,-,+",+,-,-,0,0,0,+,+,-,-,-,0,-,-,+,-,-,-,-,-,-,-,-,0.021541748264197972
014B+0263+1DA3,ŋɣᶣ,consonant,0,-,-,-,-,+,"+,-","-,+",+,-,-,-,"+,-",-,"-,-,+",+,-,-,0,0,0,+,+,-,"-,-,+",-,0,-,-,+,-,-,-,-,-,-,-,-,0.021541748264197972
0271+0066+02B2,ɱfʲ,consonant,0,-,-,-,-,+,"+,-","-,+",+,-,-,-,"+,-",-,+,-,+,-,0,0,0,"-,-,+",+,-,+,-,0,-,-,"+,-",-,-,-,-,-,-,-,-,0.021541748264197972
014B+031E,ŋ̞,consonant,0,-,-,-,-,+,+,-,+,-,-,-,+,-,-,0,0,-,0,0,0,+,+,-,-,-,0,-,-,+,-,-,-,-,-,-,-,-,0.09208523592085235
0260+02D0,ɠː,consonant,0,-,-,-,+,+,-,-,-,-,-,-,-,-,-,0,0,-,0,0,0,+,+,-,-,-,0,-,-,+,-,-,-,-,-,-,+,-,0.08197831978319783
0064+02C0,dˀ,consonant,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,+,-,-,-,0,0,0,0,0,-,-,+,-,-,+,-,-,-,-,-,0.08197831978319783
0072+02C0,rˀ,consonant,0,-,-,-,-,+,+,+,0,+,-,+,-,-,-,0,0,+,+,-,-,-,0,0,0,0,0,-,-,+,-,-,+,-,-,-,-,-,0.08197831978319783
007A+02C0,zˀ,consonant,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,+,+,-,+,-,0,0,0,0,0,-,-,+,-,-,+,-,-,-,-,-,0.08197831978319783
0263+02C0,ɣˀ,consonant,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,-,0,0,0,+,+,-,-,-,0,-,-,+,-,-,+,-,-,-,-,-,0.08197831978319783
0283+02C0,ʃˀ,consonant,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,+,-,+,+,-,0,0,0,0,0,-,-,-,-,-,+,-,-,-,-,-,0.08197831978319783
0292+02C0,ʒˀ,consonant,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,+,-,+,+,-,0,0,0,0,0,-,-,+,-,-,+,-,-,-,-,-,0.08197831978319783
0064+031E,d̞,consonant,0,-,-,-,-,+,-,-,+,-,-,-,-,-,-,0,0,+,+,-,-,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-,8.853658536585366
0069+031C,i̜,vowel,0,-,+,-,-,-,+,+,0,+,-,-,-,-,+,-,-,-,0,0,0,+,+,-,+,-,+,-,-,+,-,-,-,0,0,-,-,0,0.043083496528395944
0075+031C,u̜,vowel,0,-,+,-,-,-,+,+,0,+,-,-,-,-,+,0,-,-,0,0,0,+,+,-,-,+,+,-,-,+,-,-,-,0,0,-,-,0,3.4041946076395075
0268+031C,ɨ̜,vowel,0,-,+,-,-,-,+,+,0,+,-,-,-,-,+,-,-,-,0,0,0,+,+,-,-,-,+,-,-,+,-,-,-,0,0,-,-,0,0.021541748264197972
0062+027E,bɾ,consonant,0,-,-,-,-,+,"-,+","-,+",-,"-,+","-,+",-,-,-,"+,-",-,-,"-,+",+,-,-,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-,0.021541748264197972
0064+0320+0292+027E,d̠ʒɾ,consonant,0,-,-,-,-,+,"-,+","-,+",+,"-,+","-,+",-,-,-,-,0,0,+,"-,+","+,-","+,-",-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-,0.021541748264197972
0066+027E,fɾ,consonant,0,-,-,-,-,+,"-,+",+,+,"-,+","-,+",-,-,-,"+,-",-,+,"-,+",+,-,-,-,0,0,0,0,0,-,-,"-,+",-,-,-,-,-,-,-,-,0.021541748264197972
006B+0070+027E,kpɾ,consonant,0,-,-,-,-,+,-,-,-,-,+,-,-,-,+,-,-,+,+,-,-,+,+,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,0.021541748264197972
006B+027E,kɾ,consonant,0,-,-,-,-,+,"-,+","-,+",-,"-,+","-,+",-,-,-,-,0,0,"-,+",+,-,-,"+,-",+,-,-,-,0,-,-,"-,+",-,-,-,-,-,-,-,-,0.021541748264197972
006B+02B7+027E,kʷɾ,consonant,0,-,-,-,-,+,"-,+","-,+",-,"-,+","-,+",-,-,-,"-,+,-",+,-,"-,+",+,-,-,"+,-",+,-,-,-,0,-,-,"-,+",-,-,-,-,-,-,-,-,0.021541748264197972
006D+0062+027E,mbɾ,consonant,0,-,-,-,-,+,"+,-,+","-,-,+",-,"-,-,+","-,-,+",-,"+,-,-",-,"+,+,-",-,-,"-,-,+",+,-,-,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-,0.021541748264197972
006D+0070+027E,mpɾ,consonant,0,-,-,-,-,+,"+,-,+","-,-,+",-,"-,-,+","-,-,+",-,"+,-,-",-,"+,+,-",-,-,"-,-,+",+,-,-,-,0,0,0,0,0,-,-,"+,-,+",-,-,-,-,-,-,-,-,0.021541748264197972
006D+0070+02B7,mpʷ,consonant,0,-,-,-,-,+,"+,-",-,-,-,-,-,"+,-",-,+,"-,-,+",-,-,0,0,0,-,0,0,0,0,0,-,-,"+,-",-,-,-,-,-,-,-,-,0.021541748264197972
006D+027E,mɾ,consonant,0,-,-,-,-,+,+,"-,+",0,"-,+","-,+",-,"+,-",-,"+,-",-,-,"-,+",+,-,-,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-,0.021541748264197972
006E+0073+027E,nsɾ,consonant,0,-,-,-,-,+,"+,-,+","-,+,+",+,"-,-,+","-,-,+",-,"+,-,-",-,-,0,0,+,+,-,"-,+,-",-,0,0,0,0,0,-,-,"+,-,+",-,-,-,-,-,-,-,-,0.021541748264197972
006E+0074+027E,ntɾ,consonant,0,-,-,-,-,+,"+,-,+","-,-,+",-,"-,-,+","-,-,+",-,"+,-,-",-,-,0,0,+,+,-,-,-,0,0,0,0,0,-,-,"+,-,+",-,-,-,-,-,-,-,-,0.021541748264197972
006E+007A+027E,nzɾ,consonant,0,-,-,-,-,+,"+,-,+","-,+,+",+,"-,-,+","-,-,+",-,"+,-,-",-,-,0,0,+,+,-,"-,+,-",-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-,0.021541748264197972
006E+0261+027E,nɡɾ,consonant,0,-,-,-,-,+,"+,-,+","-,-,+",-,"-,-,+","-,-,+",-,"+,-,-",-,-,0,0,"+,-,+",+,-,-,"-,+,-",+,-,-,-,0,-,-,+,-,-,-,-,-,-,-,-,0.021541748264197972
006E+027E,nɾ,consonant,0,-,-,-,-,+,+,"-,+",0,"-,+","-,+",-,"+,-",-,-,0,0,+,+,-,-,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-,0.021541748264197972
006E+0320+0074+0320+0283+027E,n̠t̠ʃɾ,consonant,0,-,-,-,-,+,"+,-,+","-,-,+",+,"-,-,+","-,-,+",-,"+,-,-",-,-,0,0,+,"-,-,+","+,+,-","-,+,-",-,0,0,0,0,0,-,-,"+,-,+",-,-,-,-,-,-,-,-,0.021541748264197972
0070+027E,pɾ,consonant,0,-,-,-,-,+,"-,+","-,+",-,"-,+","-,+",-,-,-,"+,-",-,-,"-,+",+,-,-,-,0,0,0,0,0,-,-,"-,+",-,-,-,-,-,-,-,-,0.021541748264197972
0073+027E,sɾ,consonant,0,-,-,-,-,+,"-,+",+,+,"-,+","-,+",-,-,-,-,0,0,+,+,-,"+,-",-,0,0,0,0,0,-,-,"-,+",-,-,-,-,-,-,-,-,0.021541748264197972
0074+0320+0283+027E,t̠ʃɾ,consonant,0,-,-,-,-,+,"-,+","-,+",+,"-,+","-,+",-,-,-,-,0,0,+,"-,+","+,-","+,-",-,0,0,0,0,0,-,-,"-,+",-,-,-,-,-,-,-,-,0.021541748264197972
0076+027E,vɾ,consonant,0,-,-,-,-,+,"-,+",+,+,"-,+","-,+",-,-,-,"+,-",-,+,"-,+",+,-,-,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-,0.021541748264197972
007A+027E,zɾ,consonant,0,-,-,-,-,+,"-,+",+,+,"-,+","-,+",-,-,-,-,0,0,+,+,-,"+,-",-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-,0.021541748264197972
014B+006B+027E,ŋkɾ,consonant,0,-,-,-,-,+,"+,-,+","-,-,+",-,"-,-,+","-,-,+",-,"+,-,-",-,-,0,0,"-,-,+",+,-,-,"+,+,-",+,-,-,-,0,-,-,"+,-,+",-,-,-,-,-,-,-,-,0.021541748264197972
014B+006D+006B+0070+027E,ŋmkpɾ,consonant,0,-,-,-,-,+,"+,-",-,-,-,"-,+",-,"+,-",-,+,-,-,+,+,-,-,+,+,-,-,-,0,-,-,"+,-",-,-,-,-,-,-,-,-,0.021541748264197972
014B+027E,ŋɾ,consonant,0,-,-,-,-,+,+,"-,+",0,"-,+","-,+",-,"+,-",-,-,0,0,"-,+",+,-,-,"+,-",+,-,-,-,0,-,-,+,-,-,-,-,-,-,-,-,0.021541748264197972
0261+0062+027E,ɡbɾ,consonant,0,-,-,-,-,+,-,-,-,-,+,-,-,-,+,-,-,+,+,-,-,+,+,-,-,-,0,-,-,+,-,-,-,-,-,-,-,-,0.021541748264197972
0261+027E,ɡɾ,consonant,0,-,-,-,-,+,"-,+","-,+",-,"-,+","-,+",-,-,-,-,0,0,"-,+",+,-,-,"+,-",+,-,-,-,0,-,-,+,-,-,-,-,-,-,-,-,0.021541748264197972
